123,87,132,176
125,88,132,176
127,89,132,176
129,89,132,176
130,89,132,176
131,89,132,176
133,89,132,176
135,90,132,176
137,89,132,176
138,90,132,176
139,90,132,176
141,90,132,176
142,90,132,176
143,90,132,176
143,90,132,176
143,90,132,176
143,90,132,176
143,90,132,176
144,89,132,176
144,89,132,176
144,89,132,176
144,89,132,176
144,89,132,176
143,89,132,176
141,88,132,176
138,88,132,176
136,88,132,176
135,87,132,176
133,85,132,176
132,85,132,176
131,85,132,176
131,85,132,176
131,85,132,176
132,85,132,176
132,85,132,176
133,85,132,176
135,85,132,176
136,85,132,176
137,85,132,176
138,85,132,176
138,85,132,176
139,85,132,176
139,85,132,176
141,85,132,176
142,85,132,176
142,85,132,176
142,85,132,176
142,85,132,176
143,85,132,176
143,84,132,176
143,84,132,176
144,84,132,176
145,84,132,176
147,84,132,176
148,83,132,176
149,84,132,176
149,83,132,176
150,83,132,176
149,83,134,179
149,81,134,179
149,81,134,179
149,81,134,179
149,81,134,179
148,81,134,179
147,81,134,179
145,81,134,179
144,81,134,179
144,81,134,179
143,81,134,179
143,81,134,179
143,81,134,179
143,81,134,179
143,80,134,179
143,80,134,179
143,80,134,179
143,80,134,179
143,78,136,182
141,77,139,185
138,77,141,188
139,77,141,188
141,77,141,188
142,77,141,188
143,77,141,188
141,76,144,192
142,76,144,192
143,78,144,192
145,78,144,192
145,79,144,192
145,79,144,192
145,79,144,192
146,79,144,192
147,79,144,192
149,79,144,192
149,79,144,192
149,80,144,192
149,80,144,192
150,80,144,192
150,80,144,192
150,80,144,192
150,80,144,192
150,80,144,192
149,80,144,192
149,80,144,192
149,80,144,192
149,80,144,192
150,80,144,192
151,80,144,192
151,80,144,192
153,80,144,192
153,80,144,192
154,80,144,192
154,80,144,192
155,79,144,192
157,79,144,192
158,79,144,192
161,79,144,192
163,78,144,192
166,78,144,192
168,78,144,192
172,76,144,192
175,76,144,192
178,76,144,192
180,76,144,192
184,75,144,192
188,74,144,192
192,72,144,192
196,72,144,192
200,71,144,192
205,70,144,192
211,68,144,192
217,68,144,192
224,66,144,192
228,64,144,192
232,64,144,192
237,63,144,192
241,63,144,192
245,62,144,192
249,62,144,192
252,63,144,192
254,63,144,192
258,63,144,192
261,64,144,192
263,64,144,192
269,66,144,192
271,66,144,192
279,66,144,192
285,66,144,192
291,67,144,192
296,68,144,192
302,70,144,192
307,70,144,192
312,70,141,188
323,71,141,188
326,71,139,185
338,73,139,185
344,71,139,185
348,72,136,182
360,73,136,182
366,72,136,182
373,72,136,182
378,72,136,182
384,72,136,182
392,70,136,182
396,70,136,182
401,70,136,182
404,70,136,182
408,70,136,182
411,69,136,182
413,69,136,182
416,70,136,182
418,72,136,182
421,73,136,182
422,74,136,182
423,75,136,182
424,77,136,182
426,78,136,182
426,79,136,182
426,81,136,182
426,82,136,182
426,82,136,182
424,83,136,182
424,83,136,182
422,83,136,182
419,83,136,182
417,84,136,182
416,84,136,182
413,84,136,182
412,84,136,182
411,83,136,182
408,83,136,182
408,83,136,182
406,83,136,182
403,83,136,182
402,83,136,182
401,83,136,182
399,83,136,182
399,84,136,182
398,86,136,182
397,87,136,182
396,87,136,182
394,88,136,182
393,91,136,182
391,93,136,182
387,97,136,182
382,99,136,182
378,102,136,182
377,104,136,182
373,106,136,182
372,108,136,182
369,112,136,182
367,116,136,182
368,132,136,182
367,134,136,182
364,134,136,182
363,136,136,182
360,136,136,182
357,137,136,182
355,137,136,182
357,138,136,182
357,139,136,182
357,142,136,182
357,143,136,182
355,146,136,182
355,147,136,182
355,148,136,182
355,151,136,182
355,152,136,182
355,155,136,182
357,157,136,182
357,160,136,182
357,161,136,182
357,162,136,182
357,163,136,182
357,165,136,182
357,166,136,182
357,166,136,182
357,166,136,182
357,166,136,182
357,166,136,182
355,166,136,182
355,167,136,182
355,167,136,182
354,167,136,182
353,167,136,182
352,167,136,182
350,166,136,182
350,166,136,182
349,165,136,182
348,163,136,182
347,162,136,182
347,161,136,182
345,160,136,182
345,158,136,182
344,157,136,182
343,156,136,182
342,155,136,182
339,155,136,182
338,155,136,182
335,153,136,182
333,153,136,182
330,153,136,182
327,153,136,182
323,155,136,182
319,156,136,182
315,156,136,182
313,157,136,182
308,158,136,182
304,160,136,182
302,161,136,182
299,161,136,182
295,162,136,182
291,162,136,182
289,162,136,182
284,162,136,182
279,162,136,182
275,161,136,182
269,160,136,182
264,160,136,182
258,158,136,182
251,157,136,182
248,156,136,182
244,153,139,185
239,152,139,185
235,149,139,185
231,146,141,189
227,144,141,189
223,140,141,189
221,137,144,192
217,134,144,192
213,130,144,192
210,128,144,192
208,126,146,195
205,123,146,195
202,120,146,195
200,117,149,199
198,116,151,202
196,114,151,202
193,112,154,206
191,111,154,206
190,110,154,206
189,108,154,206
187,108,154,206
186,108,154,206
