32,60,68,78
39,66,68,78
41,71,68,78
48,77,66,76
57,81,65,75
66,83,65,75
76,85,64,74
84,88,63,72
94,91,62,71
103,96,62,71
113,97,61,70
121,97,61,70
129,94,61,70
136,91,60,69
143,88,59,68
147,85,58,67
154,84,57,65
160,80,57,65
170,79,56,64
184,79,55,63
199,79,55,63
216,79,54,62
233,79,54,62
249,79,54,62
264,78,54,62
279,78,54,62
292,77,54,62
299,75,54,62
302,73,54,62
302,71,54,62
296,72,54,62
283,74,53,61
269,74,53,61
253,72,52,60
242,70,52,60
230,71,52,60
218,74,53,61
203,79,54,62
188,81,54,62
185,83,54,62
173,106,53,61
164,106,52,60
156,106,52,60
149,99,53,61
142,96,52,60
136,97,52,60
130,98,52,60
126,97,52,60
123,95,52,60
122,94,52,60
122,94,52,60
128,94,52,59
136,96,52,59
149,96,52,59
167,96,52,59
183,96,52,60
202,94,53,61
220,90,53,61
238,90,53,61
252,90,53,61
268,88,53,61
283,85,52,60
296,82,52,60
307,77,52,60
315,73,52,60
320,69,52,60
321,68,52,60
318,69,52,60
310,71,52,60
296,77,53,61
280,83,53,61
261,88,54,62
245,88,54,62
220,91,55,64
195,95,55,64
177,96,55,64
157,92,56,65
135,88,56,65
115,84,57,66
94,79,57,66
74,76,57,66
52,75,57,66
28,80,57,66
11,85,57,66
0,90,57,66
-3,92,56,65
-2,93,56,65
0,92,56,65
3,83,55,64
10,76,56,65
14,75,56,65
19,75,55,64
22,76,55,64
28,84,55,64
40,86,55,64
47,87,55,64
60,94,54,63
65,96,54,63
73,99,54,63
76,100,54,63
95,100,54,63
106,104,55,64
118,106,56,65
148,108,56,65
169,109,56,65
185,112,56,65
212,115,57,66
234,118,57,66
255,119,57,66
281,118,57,66
304,119,57,66
324,118,57,66
341,116,57,66
355,112,57,66
361,106,57,66
362,99,57,66
359,96,57,66
354,91,57,66
354,81,56,65
344,78,57,66
325,75,58,67
313,73,60,68
298,72,61,70
290,71,61,70
286,65,60,68
282,72,61,70
277,81,61,70
276,88,61,70
270,86,61,70
260,82,61,70
243,82,61,70
218,82,61,70
199,83,61,70
184,82,61,70
175,83,62,71
182,85,62,71
195,88,62,71
201,93,62,71
222,95,62,71
241,99,61,70
257,101,61,70
261,101,61,70
263,101,61,70
263,102,61,70
261,103,61,70
256,105,61,70
248,108,61,70
241,110,60,68
239,108,60,68
232,101,59,67
229,94,58,67
237,91,58,67
251,90,57,66
271,91,56,64
287,91,56,64
301,88,56,64
308,84,56,64
317,78,56,64
320,67,56,64
320,64,56,64
319,63,56,64
313,67,56,64
306,72,57,66
298,88,57,66
292,104,57,66
287,111,57,66
285,111,57,66
284,109,57,66
273,101,57,66
258,89,56,65
250,83,56,65
239,78,56,65
231,76,56,65
235,73,56,65
241,70,56,65
236,70,56,65
221,75,56,65
202,81,56,65
187,86,56,65
180,95,56,65
186,99,56,65
193,97,56,65
193,96,56,65
195,97,56,65
193,105,56,65
201,105,56,65
210,98,56,65
212,93,56,65
218,87,56,65
226,83,56,65
231,77,56,65
226,69,56,65
226,70,56,65
228,73,56,65
233,76,56,65
237,80,56,65
235,82,56,65
233,85,56,65
232,89,56,65
235,86,56,65
242,83,56,65
258,81,56,65
272,79,56,65
278,83,56,65
286,80,57,66
290,76,57,66
276,76,57,66
260,77,57,66
254,79,57,66
260,80,57,66
258,81,57,66
250,82,57,66
237,88,58,67
223,88,59,68
200,95,60,69
184,101,61,70
174,105,61,70
171,111,62,72
169,114,62,72
160,122,62,72
167,115,62,72
178,108,62,72
186,100,62,72
190,91,62,72
204,79,62,72
218,71,61,70
230,63,61,70
241,60,60,69
247,62,59,68
247,63,59,68
242,67,59,68
235,75,60,69
225,82,61,71
216,87,61,71
207,98,61,71
203,102,63,72
202,103,64,73
200,102,64,73
202,98,65,74
206,92,65,74
219,82,64,73
227,81,64,73
230,74,64,73
232,75,64,73
238,84,64,73
244,93,63,73
251,98,62,71
251,103,62,71
254,102,62,71
245,99,61,70
233,100,60,69
224,107,60,69
221,111,59,68
219,115,58,67
219,121,58,67
219,126,59,68
221,126,59,68
225,124,59,68
229,116,59,68
232,107,60,69
233,91,60,69
232,79,60,69
226,73,60,69
221,68,61,70
211,72,62,71
204,70,63,73
202,60,63,73
205,52,63,73
202,37,63,73
192,60,63,72
187,61,62,71
189,54,62,72
212,44,63,73
211,49,64,74
204,52,63,73
195,55,63,73
186,58,63,73
176,61,63,73
164,66,63,73
152,68,63,73
151,65,63,73
158,59,63,73
168,54,63,73
184,51,65,74
204,48,65,74
222,49,65,74
240,54,65,74
254,63,65,74
268,66,63,73
276,74,63,73
277,76,65,74
274,73,65,74
269,64,66,75
261,57,67,77
260,67,67,77
259,73,67,77
258,77,67,77
254,78,68,78
243,78,68,78
230,80,68,78
221,86,68,78
218,91,68,78
223,93,68,78
227,99,68,78
245,101,69,80
253,103,69,80
261,101,69,80
258,93,69,80
252,89,69,80
249,87,69,80
250,87,69,80
243,73,68,78
236,66,68,78
215,60,67,77
190,63,67,77
180,68,67,77
177,70,67,77
196,65,66,76
220,57,66,76
244,62,67,77
287,68,68,78
305,63,68,78
304,60,68,78
282,54,68,78
244,60,68,78
208,77,68,78
195,92,68,78
189,99,68,78
197,100,68,78
205,107,68,78
214,104,68,78
227,88,68,78
245,77,67,77
248,75,66,76
236,78,65,74
220,93,65,74
214,98,64,73
214,105,64,73
226,121,63,72
244,130,63,72
276,123,63,72
312,111,63,72
343,96,63,72
345,79,63,72
322,69,63,72
289,76,62,71
271,76,62,71
238,77,62,71
202,86,62,71
168,95,62,71
147,105,62,71
146,112,62,71
157,118,62,71
183,115,62,71
194,130,61,70
216,130,61,70
219,121,62,71
210,108,63,73
187,91,63,73
167,94,63,73
150,98,63,73
142,100,63,73
149,102,63,73
163,95,63,73
