206,85,49,57
201,87,49,57
201,89,49,57
203,89,49,57
208,84,49,57
213,78,48,56
213,71,49,57
208,66,48,56
203,67,48,56
207,68,48,56
210,69,48,56
213,75,47,55
215,81,47,55
215,85,47,55
212,86,47,54
214,85,46,53
214,82,45,52
212,76,46,53
215,67,46,53
217,61,45,52
215,61,45,52
205,59,45,52
205,56,45,52
200,51,45,52
197,42,44,52
199,40,44,52
195,33,44,52
187,26,44,52
191,24,44,52
179,22,43,51
175,21,43,51
176,26,43,51
176,32,43,51
176,38,43,51
176,39,43,51
176,34,44,52
187,35,44,52
198,36,44,52
201,37,44,52
213,49,43,51
214,52,43,50
221,60,42,49
218,61,43,50
223,66,42,49
221,66,42,49
222,64,41,48
223,59,41,48
228,53,41,48
225,43,41,47
232,42,40,47
238,37,40,47
250,38,40,47
266,40,40,47
281,42,40,47
290,39,40,47
295,40,41,47
305,36,41,47
311,31,41,47
316,27,41,47
326,25,41,47
323,25,41,47
333,19,41,47
330,20,41,47
334,15,41,47
336,16,41,47
339,12,41,47
344,14,41,47
347,20,41,47
351,25,41,47
350,32,41,47
352,33,41,47
356,36,41,47
357,37,40,47
351,38,40,47
348,41,40,47
347,42,40,47
343,44,40,47
339,44,40,47
337,43,40,47
336,42,39,46
338,42,39,46
340,43,39,46
342,46,39,46
341,48,39,46
343,50,39,46
346,50,39,46
349,48,39,46
349,46,39,46
349,47,39,46
353,47,39,45
355,44,38,44
360,45,37,44
360,46,37,44
360,48,37,43
356,47,37,43
353,48,37,43
344,49,36,42
344,50,36,42
345,50,36,42
346,50,36,42
361,55,36,42
370,65,36,42
370,71,36,42
387,84,36,42
421,125,36,42
419,133,35,41
419,134,35,41
412,161,35,41
406,171,35,40
438,177,35,40
434,178,35,40
432,178,35,40
432,177,35,41
473,212,35,41
432,179,36,42
422,176,36,42
418,175,36,42
413,176,35,41
406,173,35,41
398,171,35,40
393,167,34,40
354,176,35,40
334,181,34,40
331,186,34,40
323,196,34,40
319,183,34,40
320,185,35,41
301,171,35,41
294,159,35,41
322,146,35,41
314,153,36,41
309,159,36,41
298,167,36,41
294,161,36,42
299,159,37,43
293,166,37,43
288,175,37,43
299,169,37,43
306,178,37,43
291,159,38,44
295,158,38,44
296,168,38,44
298,168,38,44
303,180,38,44
307,186,38,44
322,200,37,43
279,238,37,43
286,239,37,43
281,237,37,43
283,235,37,43
288,235,37,43
297,236,38,44
305,242,37,43
304,243,37,43
296,243,37,43
292,244,36,42
287,252,36,42
280,247,36,42
270,236,36,42
268,224,36,42
269,211,36,42
278,202,35,41
291,202,35,41
306,208,35,41
320,222,35,41
