213,121,21,95
213,120,21,95
213,118,21,95
213,117,21,95
213,116,21,95
212,115,21,95
209,114,21,95
209,114,21,95
209,114,21,95
209,114,21,95
212,114,21,95
215,111,21,95
219,111,21,95
220,111,21,95
222,111,21,96
221,110,21,96
222,110,21,96
220,110,21,96
219,110,21,96
217,111,21,96
217,109,21,96
218,108,21,96
216,107,21,96
216,106,21,96
217,105,21,96
219,104,21,96
221,103,21,96
222,102,21,96
221,101,21,96
220,100,21,96
220,100,21,96
221,100,21,96
223,99,21,98
224,99,22,100
225,97,22,100
225,97,22,100
226,97,22,102
227,97,23,104
229,97,23,104
230,98,23,106
231,102,23,108
227,97,23,106
227,99,23,104
227,102,22,103
224,110,22,102
223,110,22,100
224,110,22,100
224,111,22,100
223,112,22,100
221,112,22,100
218,112,22,100
215,112,21,98
211,112,21,98
205,108,21,97
203,106,21,97
203,106,21,97
200,105,21,97
198,105,22,99
198,107,22,101
199,103,22,99
199,105,21,97
202,106,21,96
206,109,20,94
207,111,20,93
211,112,20,93
208,112,20,93
206,112,20,93
207,115,20,93
210,113,20,94
212,113,20,94
218,111,20,94
225,111,20,93
227,107,20,93
228,105,20,93
228,106,20,93
223,103,20,91
217,104,19,90
209,109,19,89
204,110,19,87
201,105,19,87
200,99,19,88
201,94,19,90
202,88,19,90
206,87,20,91
207,84,20,93
208,78,20,91
212,97,20,91
214,102,19,90
214,104,19,88
209,86,19,88
207,93,19,87
207,99,19,87
209,104,19,87
211,105,19,87
210,109,19,87
211,111,19,87
213,120,18,85
214,124,18,84
211,128,18,85
210,132,18,85
209,134,18,84
210,135,18,84
212,138,18,84
213,139,18,84
209,139,18,85
208,138,18,85
205,137,19,86
205,136,19,88
206,134,19,87
206,128,19,87
210,127,19,87
211,126,19,87
212,121,19,85
212,121,18,85
213,119,18,85
215,117,19,85
215,117,18,84
216,117,19,86
212,118,19,86
212,119,19,86
213,121,18,85
217,126,19,86
217,121,18,85
217,120,18,83
219,120,18,83
218,119,18,81
218,120,18,81
221,120,18,81
225,120,18,81
225,123,18,81
227,124,18,82
229,126,17,81
231,127,17,80
233,126,18,81
233,126,18,82
233,126,18,84
229,129,18,84
230,132,18,83
232,129,18,84
233,127,18,83
235,130,18,81
236,131,17,81
238,128,17,79
239,128,17,79
240,128,17,79
242,128,17,79
242,128,17,79
242,126,17,79
240,125,17,79
235,123,17,77
231,123,16,76
234,119,16,75
237,119,16,74
238,118,16,72
237,118,15,71
235,117,15,71
236,116,15,71
237,115,15,71
237,116,15,71
237,116,15,71
237,117,15,71
239,117,15,71
241,117,15,71
242,118,15,70
243,118,15,71
243,117,15,72
242,118,15,72
243,118,15,72
244,118,16,73
243,117,16,74
242,117,16,74
238,117,16,74
235,116,16,74
233,116,16,76
233,116,17,77
230,116,17,78
229,114,17,80
226,111,18,81
225,110,18,83
223,108,18,84
224,104,19,86
224,105,19,87
223,104,19,89
220,101,20,90
219,102,20,90
216,102,20,90
216,101,20,90
217,102,20,90
217,102,20,90
218,103,19,89
218,104,20,90
218,108,20,92
219,110,20,93
219,111,21,95
219,111,21,95
219,108,21,95
221,108,20,93
224,107,20,92
225,105,20,90
223,104,19,89
224,104,19,87
