57,21,31,45
57,21,31,45
57,21,31,45
58,21,31,45
60,19,31,45
65,17,31,45
67,17,31,45
70,17,32,46
74,17,32,47
76,17,32,47
78,17,32,47
80,18,32,47
80,19,32,47
77,21,32,47
72,21,32,47
64,20,32,47
58,20,32,47
54,20,32,47
48,19,32,47
42,18,32,47
37,20,32,47
30,21,32,47
25,21,32,47
21,21,32,47
18,20,32,47
18,21,32,47
19,22,32,47
21,22,32,47
20,21,32,47
19,21,32,47
19,22,32,47
17,22,32,47
17,23,32,47
18,24,32,46
21,24,32,46
23,24,31,45
23,25,31,45
25,26,31,45
29,26,31,45
34,27,31,45
38,28,31,45
42,30,31,45
45,31,31,45
46,33,31,45
46,34,32,46
46,36,32,47
46,36,33,48
47,35,33,49
48,32,33,49
49,26,33,49
51,21,33,49
51,20,33,49
52,15,33,48
54,15,32,47
55,15,32,47
57,17,32,46
58,20,31,45
60,24,31,45
61,25,30,44
62,25,30,43
63,24,29,42
66,25,29,42
68,25,28,41
69,24,28,40
71,25,27,40
71,25,27,39
68,25,27,39
65,25,27,39
61,27,26,38
59,27,26,38
59,27,26,38
60,28,25,37
60,28,25,36
61,28,25,36
64,29,24,35
64,28,24,35
64,29,24,35
64,29,23,34
64,29,23,34
62,28,23,34
60,28,24,35
59,28,24,35
58,27,24,35
55,27,24,35
53,27,24,35
50,28,24,35
48,28,24,35
46,27,24,35
45,26,24,35
44,26,24,35
43,26,24,35
44,23,24,35
45,23,24,35
45,24,24,35
48,25,24,35
48,25,24,35
48,24,24,35
48,23,23,34
48,23,23,34
48,24,23,33
50,25,23,33
53,24,22,33
57,24,22,33
58,23,22,33
61,23,22,33
64,23,22,33
67,24,23,33
70,25,23,34
69,26,24,34
66,27,24,35
67,26,24,36
66,27,25,36
66,27,25,37
63,27,26,38
61,26,26,38
60,26,26,38
60,26,27,39
61,26,27,39
62,26,27,39
63,25,27,39
64,25,27,39
65,24,27,39
61,24,27,39
58,23,27,39
55,23,27,39
55,21,27,39
54,21,27,39
54,18,27,39
53,18,27,39
53,22,27,40
53,26,28,40
53,29,28,41
53,31,29,42
54,31,29,42
54,32,29,42
57,33,29,42
59,33,29,42
61,34,29,42
62,36,29,42
63,36,29,42
62,37,29,42
58,38,28,41
57,40,28,41
55,36,28,41
55,32,28,41
56,28,28,40
58,28,28,40
59,29,28,40
59,29,28,40
60,30,27,40
59,26,27,40
57,22,27,39
57,23,26,38
57,24,26,38
58,24,26,38
58,24,26,38
57,24,26,38
57,24,26,38
56,24,25,37
55,25,25,36
54,25,25,36
54,25,25,36
53,26,24,35
52,26,24,35
51,26,24,35
49,26,24,35
49,26,24,35
48,26,24,35
46,26,24,35
45,26,24,35
43,25,24,35
43,25,24,35
43,25,24,35
46,26,24,35
49,25,24,35
50,25,24,35
50,24,24,35
49,24,24,35
49,23,24,35
49,24,23,34
49,24,23,33
50,23,22,33
50,24,22,33
52,24,23,33
53,22,23,33
56,22,23,33
59,23,23,33
60,23,23,33
62,23,23,33
63,21,23,33
64,20,23,33
64,18,23,33
64,19,23,34
63,20,24,34
60,19,24,34
58,17,24,34
55,21,24,34
52,22,24,34
50,23,24,35
50,21,24,35
49,22,24,35
48,23,24,35
47,21,24,35
47,22,24,35
46,21,24,35
45,21,24,35
41,21,24,35
42,21,24,35
45,21,24,36
48,19,24,36
48,19,24,36
47,19,24,36
47,19,24,36
47,21,24,36
47,22,24,36
48,24,24,36
50,24,24,36
52,24,24,36
53,23,24,36
55,21,24,36
59,22,25,36
60,19,25,36
61,20,25,36
62,18,25,36
62,18,25,36
63,17,25,36
63,18,25,36
64,16,25,36
64,17,25,36
65,18,25,37
64,18,26,38
62,18,26,38
66,19,26,38
69,20,27,39
65,19,27,39
61,19,27,39
57,20,27,39
57,20,27,39
57,17,27,39
60,13,27,39
63,10,27,40
65,8,27,40
69,8,27,40
68,9,27,40
65,10,27,40
64,12,27,40
62,12,27,40
59,13,27,40
55,14,27,40
53,14,27,40
51,14,27,39
54,16,27,39
55,18,26,38
55,19,26,38
56,20,25,37
58,20,25,37
59,21,25,36
60,20,24,36
61,21,24,36
63,20,24,36
64,20,24,36
64,20,25,36
63,19,25,36
63,18,25,36
65,20,25,36
68,21,25,36
70,25,25,36
69,25,25,37
66,25,25,37
62,25,25,37
59,24,25,37
58,24,25,37
56,23,26,38
56,24,26,38
53,24,26,38
53,24,27,39
53,24,27,40
53,23,27,40
54,22,27,40
57,22,28,40
57,20,28,40
58,20,28,40
59,20,28,40
60,24,28,40
61,29,28,40
63,28,28,40
65,28,28,40
65,28,28,40
67,27,28,40
65,28,28,40
64,27,28,40
65,27,28,40
65,28,28,40
65,28,28,40
66,28,28,41
64,28,28,41
62,28,28,41
61,28,28,41
58,28,28,41
59,29,28,41
61,29,28,41
61,30,28,41
61,30,28,41
62,30,28,41
62,30,28,41
60,31,28,41
57,31,28,41
57,32,28,41
58,32,29,42
58,30,29,42
58,31,29,42
59,28,29,42
59,24,29,42
57,23,29,42
57,21,29,42
54,18,29,42
51,18,29,42
48,17,29,42
47,19,29,42
44,22,29,42
43,23,29,42
41,24,29,42
39,24,29,42
39,25,29,42
39,26,29,42
42,28,29,43
43,29,29,43
45,29,29,43
47,29,29,43
47,30,29,43
47,30,29,43
47,29,29,43
49,26,29,43
51,24,29,43
53,23,29,42
56,23,29,42
57,24,29,42
57,24,29,42
59,24,29,43
59,23,30,43
59,22,30,43
58,21,30,43
57,21,30,44
55,20,30,44
51,17,30,44
47,17,30,44
44,17,30,44
39,18,31,45
33,19,31,46
28,18,31,46
26,17,31,46
26,18,31,46
28,17,31,46
29,17,31,46
30,19,31,46
31,19,31,46
30,18,31,46
32,18,32,47
34,18,33,47
34,17,33,48
35,17,33,48
36,15,33,48
37,15,33,48
36,15,33,48
36,15,33,48
39,16,33,48
39,20,33,48
39,22,33,48
39,23,33,48
40,23,33,48
42,24,33,48
43,25,33,48
46,25,33,48
48,26,33,48
49,26,33,48
51,25,33,48
53,26,33,48
54,24,33,48
57,24,33,48
59,21,33,48
60,21,33,48
64,18,33,48
64,15,33,48
60,6,33,48
57,2,34,49
54,0,34,50
50,0,34,50
50,6,34,50
50,18,34,50
50,31,34,49
50,37,33,48
50,39,33,48
50,39,33,48
50,38,33,48
52,35,33,48
52,32,33,48
53,28,33,48
52,26,33,48
51,25,33,48
48,25,33,48
48,25,33,48
48,25,33,48
48,25,33,48
47,26,33,48
47,26,33,48
47,26,33,48
47,27,33,48
47,27,33,48
47,27,33,48
47,27,32,47
47,28,32,47
46,28,32,47
46,27,32,47
46,28,32,47
46,28,32,47
46,27,32,47
45,28,32,47
45,28,32,47
46,27,31,46
46,27,31,46
46,27,31,46
46,26,31,46
46,25,31,45
46,25,31,45
46,25,31,45
47,24,31,45
46,25,31,45
46,25,31,46
46,24,31,46
48,24,31,46
47,24,32,46
45,23,32,47
45,21,33,48
44,21,33,48
45,22,33,48
45,22,33,48
46,23,33,48
47,23,33,48
47,23,33,48
47,23,33,48
47,23,33,48
47,24,33,48
47,24,33,48
47,25,33,48
47,25,33,48
46,25,33,48
46,26,33,48
46,25,33,48
46,26,33,48
46,25,33,48
46,24,33,48
47,24,33,48
47,23,33,48
47,23,33,48
48,23,33,48
49,24,33,48
49,23,33,48
48,23,33,48
48,22,33,48
48,21,33,48
48,21,33,48
48,21,33,48
49,22,33,48
49,22,33,48
49,22,33,48
49,22,33,48
50,22,32,47
50,24,32,47
51,25,32,47
51,25,32,47
51,25,32,47
51,25,32,47
51,26,32,47
51,26,32,47
52,26,32,47
52,26,32,47
51,26,32,47
51,26,32,47
51,26,32,47
51,26,32,47
51,26,32,47
51,26,32,47
51,26,32,47
51,25,32,47
51,26,32,47
51,26,32,47
51,26,32,47
51,26,32,47
51,26,32,47
51,26,32,47
51,26,32,47
51,26,32,47
51,26,32,47
51,26,32,47
51,26,32,47
51,25,32,47
51,25,32,47
51,26,32,47
51,25,32,47
